Timestamp,AirTemp,SurfaceWaterTemp,DeepWaterTemp,pH,DOC,Dissolved O2,WindSpeed,Ice Cover Fraction,Measured CH4 Flux
2022-02-15 01:00,-20.95,-2.50,-0.05,7.49,82.86,8.22,3.87,1,0.001
2022-02-15 02:00,-24.65,-2.50,0.49,7.56,83.25,8.79,5.52,1,0.001
2022-02-15 03:00,-25.56,-2.50,-0.73,7.67,82.66,8.02,2.41,1,0.001
2022-02-15 04:00,-22.14,-2.50,-0.21,7.63,75.82,8.82,2.21,1,0.001
2022-02-15 05:00,-23.37,-2.50,-0.18,7.69,83.71,8.68,4.58,1,0.001
2022-02-15 06:00,-20.66,-2.50,0.45,7.52,76.11,8.47,4.58,1,0.001
2022-02-15 07:00,-23.21,-2.50,0.67,7.71,78.5,8.34,3.27,1,0.001
2022-02-15 08:00,-24.55,-2.50,0.75,7.63,78.45,8.43,3.69,1,0.001
2022-02-15 09:00,-29.7,-2.50,0.64,7.56,75.37,8.49,4.22,1,0.001
2022-02-15 10:00,-21.88,-2.50,-0.07,7.73,78.29,8.71,5.45,1,0.001
2022-02-15 11:00,-25.13,-2.50,0.12,7.4,82.52,8.04,2.5,1,0.001
2022-02-15 12:00,-24.83,-2.50,0.88,7.71,81.14,8.52,4.86,1,0.001
2022-02-15 13:00,-20.17,-2.50,0.09,7.5,80.13,7.94,3.76,1,0.001
2022-02-15 14:00,-24.9,-2.50,0.41,7.51,77.27,7.36,4.98,1,0.001
2022-02-15 15:00,-23.41,-2.50,0.75,7.51,80.34,8.89,2.07,1,0.001
2022-02-15 16:00,-22.94,-2.50,0.82,7.68,78.51,8.87,3.63,1,0.001
2022-02-15 17:00,-20.2,-2.50,0.41,7.66,80.68,8.64,2.7,1,0.001
2022-02-15 18:00,-26.54,-2.50,-0.06,7.62,82.56,8.48,2.65,1,0.001
2022-02-15 19:00,-23.43,-2.50,-0.54,7.46,70.33,8.23,4.39,1,0.001
2022-02-15 20:00,-21.91,-2.50,-0.15,7.52,81.39,8.36,2.84,1,0.001
2022-02-15 21:00,-23.54,-2.50,1.08,7.61,82.48,7.75,1.72,1,0.001
2022-02-15 22:00,-22.86,-2.50,-0.31,7.56,81.4,8.61,4.96,1,0.001
2022-02-15 23:00,-23.28,-2.50,-0.41,7.48,78.85,9.5,2.74,1,0.001
2022-02-16 00:00,-22.66,-2.50,0.03,7.76,80.3,8.28,4.7,1,0.001
2022-02-16 01:00,-22.52,-2.50,0.25,7.69,78.97,8.13,1.31,1,0.001
2022-02-16 02:00,-23.9,-2.50,0.52,7.61,78.18,8.59,3.32,1,0.001
2022-02-16 03:00,-24.7,-2.50,-0.87,7.55,76.68,8.47,3.67,1,0.001
2022-02-16 04:00,-27.22,-2.50,0.55,7.71,80.78,8.27,5.4,1,0.001
2022-02-16 05:00,-24.19,-2.50,0.71,7.57,80.05,8.99,3.01,1,0.001
2022-02-16 06:00,-23.96,-2.50,0.92,7.64,76.57,8.34,2.21,1,0.001
2022-02-16 07:00,-23.95,-2.50,-0.17,7.55,84.94,8.21,4.71,1,0.001
2022-02-16 08:00,-22.04,-2.50,0.13,7.64,82.44,9.49,5.6,1,0.001
2022-02-16 09:00,-24.71,-2.50,-0.31,7.58,79.31,9.04,3.27,1,0.001
2022-02-16 10:00,-21.55,-2.50,0.62,7.54,84.05,8.86,3.25,1,0.001
2022-02-16 11:00,-22.71,-2.50,0.82,7.44,82.05,8.2,4.21,1,0.001
2022-02-16 12:00,-21.11,-2.50,-0.05,7.57,81.95,7.7,5.16,1,0.001
2022-02-16 13:00,-27.47,-2.50,-0.76,7.48,82.87,8.35,6.59,1,0.001
2022-02-16 14:00,-26.57,-2.50,-0.1,7.54,78.56,8.05,5.64,1,0.001
2022-02-16 15:00,-23.29,-2.50,1.53,7.62,79.82,8.79,4.11,1,0.001
2022-02-16 16:00,-25.84,-2.50,0.24,7.56,79.25,8.64,5.35,1,0.001
2022-02-16 17:00,-22.19,-2.50,-0.41,7.6,79.08,8.6,4.76,1,0.001
2022-02-16 18:00,-23.63,-2.50,-0.35,7.64,84.25,7.45,4.79,1,0.001
2022-02-16 19:00,-23.98,-2.50,0.85,7.46,83.96,9.31,3.84,1,0.001
2022-02-16 20:00,-23.53,-2.50,0.23,7.57,78.5,9.36,5.28,1,0.001
2022-02-16 21:00,-25.16,-2.50,0.53,7.38,79.95,8.28,3.03,1,0.001
2022-02-16 22:00,-23.25,-2.50,0.14,7.43,80.33,8.47,1.7,1,0.001
2022-02-16 23:00,-24.26,-2.50,0.47,7.74,80.22,8.35,3.54,1,0.001
2022-02-17 00:00,-22.57,-2.50,-0.21,7.69,78.03,9.18,3.99,1,0.001
2022-02-17 01:00,-26.59,-2.50,-0.82,7.44,79,8.4,0.74,1,0.001
2022-02-17 02:00,-24.29,-2.50,0.11,7.61,78.44,8.34,2.42,1,0.00145
2022-02-17 03:00,-19.74,-2.50,-0.14,7.69,76.73,8.49,2.39,1,0.001
2022-02-17 04:00,-27.03,-2.50,0.71,7.55,79.91,8.76,2.12,1,0.001
2022-02-17 05:00,-24.28,-2.50,-0.04,7.55,79.24,8.45,3.65,1,0.001
2022-02-17 06:00,-25.26,-2.50,-0.03,7.66,81.87,8.93,1.54,1,0.001
2022-02-17 07:00,-20.72,-2.50,-0.49,7.71,80.53,9.1,2.22,1,0.001
2022-02-17 08:00,-25.15,-2.50,0.06,7.59,84.17,7.91,3.97,1,0.001
2022-02-17 09:00,-25.15,-2.50,0.41,7.67,79.88,8.05,5.19,1,0.001
2022-02-17 10:00,-20.54,-2.50,-0.65,7.66,83.27,8.37,1.09,1,0.001
2022-02-17 11:00,-19.68,-2.50,-0.54,7.51,76.01,8.79,5.11,1,0.001
2022-02-17 12:00,-23.49,-2.50,0.46,7.39,83.72,7.82,3.57,1,0.001
2022-02-17 13:00,-24,-2.50,-0.24,7.59,78.75,8.8,4.13,1,0.001
2022-02-17 14:00,-23.13,-2.50,-0.28,7.53,78.83,8.83,1.17,1,0.001
2022-02-17 15:00,-19.67,-2.50,0.2,7.69,74.74,8.62,4.82,1,0.001
2022-02-17 16:00,-22.08,-2.50,-0.43,7.66,82.85,9.5,4.49,1,0.001
2022-02-17 17:00,-23.86,-2.50,0.78,7.51,79.5,7.12,1.6,1,0.001
2022-02-17 18:00,-21.78,-2.50,0.25,7.77,78.73,8.71,1.82,1,0.001
2022-02-17 19:00,-25.42,-2.50,-0.77,7.59,78.25,9.27,3.28,1,0.001
2022-02-17 20:00,-21.56,-2.50,-0.11,7.73,75.32,8.08,4.01,1,0.001
2022-02-17 21:00,-23.2,-2.50,0.35,7.57,78.01,8.94,2.22,1,0.001
2022-02-17 22:00,-22.4,-2.50,1.33,7.5,83.52,8.56,1.98,1,0.001
2022-02-17 23:00,-26.26,-2.50,0.23,7.67,81.9,7.94,2.11,1,0.001
2022-02-18 00:00,-28.52,-2.50,-0.21,7.61,80.69,7.95,2.31,1,0.001
2022-02-18 01:00,-23.41,-2.50,0.06,7.45,80.6,8.6,2.96,1,0.001
2022-02-18 02:00,-25.77,-2.50,-0.11,7.5,79.35,8.59,2.13,1,0.001
2022-02-18 03:00,-21.07,-2.50,-0.56,7.72,81.52,8.82,3.17,1,0.001
2022-02-18 04:00,-24.15,-2.50,0.32,7.58,80.87,8.69,7.87,1,0.001
2022-02-18 05:00,-24.45,-2.50,-0.55,7.71,81.7,8.17,2.99,1,0.001
2022-02-18 06:00,-22.66,-2.50,0.06,7.6,83.85,9.14,1.67,1,0.001
2022-02-18 07:00,-25.38,-2.50,-0.06,7.68,74.84,8.42,1.34,1,0.001
2022-02-18 08:00,-20.69,-2.50,0.15,7.61,77.86,8.82,5.21,1,0.001
2022-02-18 09:00,-22.48,-2.50,-0.93,7.6,84.1,8.72,3.3,1,0.001
2022-02-18 10:00,-23.6,-2.50,-0.12,7.71,76.3,8.25,4.6,1,0.001
2022-02-18 11:00,-23.66,-2.50,-0.37,7.54,79.58,8.44,1.21,1,0.001
2022-02-18 12:00,-23.29,-2.50,0.27,7.5,76.62,7.92,3.97,1,0.001
2022-02-18 13:00,-20.95,-2.50,-0.35,7.5,81,8.02,3.6,1,0.001
2022-02-18 14:00,-24.24,-2.50,0.18,7.55,83.02,7.68,4.22,1,0.001
2022-02-18 15:00,-27.23,-2.50,-0.45,7.68,78.54,8.65,3.48,1,0.001
2022-02-18 16:00,-21.4,-2.50,0,7.63,79,8.13,6.71,1,0.001
2022-02-18 17:00,-25.32,-2.50,0.37,7.75,79.16,8.68,5.99,1,0.001
2022-02-18 18:00,-20.39,-2.50,-0.2,7.79,76.66,8.44,4.52,1,0.001
2022-02-18 19:00,-25.53,-2.50,-0.72,7.59,84.32,7.55,7.87,1,0.001
2022-02-18 20:00,-22.31,-2.50,-0.24,7.59,80.19,7.39,3.73,1,0.001
2022-02-18 21:00,-27.85,-2.50,0.98,7.55,75.71,7.45,3.24,1,0.001
2022-02-18 22:00,-21.33,-2.50,0.04,7.45,81.92,7.79,3.43,1,0.00103
2022-02-18 23:00,-22.34,-2.50,-0.58,7.66,80.13,8.38,3.88,1,0.001
2022-02-19 00:00,-21.32,-2.50,-0.78,7.73,77.23,8.86,3.87,1,0.001
2022-02-19 01:00,-23.87,-2.50,-0.73,7.58,78.68,10.04,3.96,1,0.001
2022-02-19 02:00,-21.61,-2.50,-0.15,7.51,75.73,9.3,0.06,1,0.001
2022-02-19 03:00,-25.2,-2.50,-0.44,7.67,79.6,8.43,3.24,1,0.001
2022-02-19 04:00,-25.98,-2.50,-0.56,7.58,81.42,8.68,5.43,1,0.001
2022-02-19 05:00,-27.03,-2.50,-0.86,7.61,83.4,8.83,5.37,1,0.001
2022-02-19 06:00,-26.97,-2.50,0.49,7.71,77.98,8.93,4.47,1,0.001
2022-02-19 07:00,-25.68,-2.50,0.24,7.66,82.92,7.41,1.49,1,0.001
2022-02-19 08:00,-20.75,-2.50,0.25,7.6,75.79,8.49,6.72,1,0.001
2022-02-19 09:00,-22.65,-2.50,0.31,7.5,77.31,9.02,7.4,1,0.001
2022-02-19 10:00,-26.26,-2.50,-0.76,7.47,84.79,9.81,2.07,1,0.001
2022-02-19 11:00,-23.29,-2.50,0,7.46,75.95,8.16,3.91,1,0.001
2022-02-19 12:00,-20.91,-2.50,-0.37,7.55,77.8,8.18,4.18,1,0.001
2022-02-19 13:00,-22.52,-2.50,-0.45,7.51,81.3,9.47,3.31,1,0.001
2022-02-19 14:00,-24.81,-2.50,-0.53,7.54,78.88,7.72,6.87,1,0.001
2022-02-19 15:00,-24.07,-2.50,0.25,7.42,75.2,8.24,4.1,1,0.001
2022-02-19 16:00,-24.63,-2.50,-0.52,7.62,82.25,9.35,4.02,1,0.001
2022-02-19 17:00,-24.84,-2.50,-0.31,7.62,81.96,8.4,6.26,1,0.001
2022-02-19 18:00,-25.19,-2.50,-0.26,7.45,88.15,8.11,5.28,1,0.001
2022-02-19 19:00,-21.38,-2.50,-0.02,7.48,76.79,8.12,2.15,1,0.001
2022-02-19 20:00,-25.9,-2.50,-0.79,7.58,79.87,9.61,2.1,1,0.001
2022-02-19 21:00,-30.71,-2.50,-0.38,7.54,79.46,9.38,4.91,1,0.001
2022-02-19 22:00,-26.43,-2.50,0.14,7.36,79.51,9.06,3.64,1,0.001
2022-02-19 23:00,-20.32,-2.50,-0.81,7.65,79.52,8.16,3.16,1,0.001
2022-02-20 00:00,-22.29,-2.50,0.01,7.66,75.5,8.54,3.41,1,0.001
2022-02-20 01:00,-26.5,-2.50,-0.62,7.54,78.35,8.56,3.88,1,0.001
2022-02-20 02:00,-21.47,-2.50,-0.19,7.53,80.55,7.74,3.72,1,0.001
2022-02-20 03:00,-23.58,-2.50,-0.67,7.68,85.06,8.22,4.85,1,0.001
2022-02-20 04:00,-22.59,-2.50,-1.3,7.65,77.09,7.9,5.39,1,0.001
2022-02-20 05:00,-25.47,-2.50,0.54,7.7,76.42,9.34,5.53,1,0.001
2022-02-20 06:00,-26.19,-2.50,-0.56,7.57,77.23,8.57,2.95,1,0.001
2022-02-20 07:00,-24.65,-2.50,0.13,7.57,78.9,9.25,2.22,1,0.001
2022-02-20 08:00,-21.02,-2.50,-0.43,7.78,82,8.34,2.85,1,0.001
2022-02-20 09:00,-23.72,-2.50,-0.59,7.36,81.84,8.62,2.26,1,0.001
2022-02-20 10:00,-22.89,-2.50,-0.62,7.66,79.75,7.56,3.62,1,0.001
2022-02-20 11:00,-25.97,-2.50,-0.01,7.62,80.11,8.82,5.11,1,0.001
2022-02-20 12:00,-27.17,-2.50,0.43,7.55,79.86,8.96,5.52,1,0.001
2022-02-20 13:00,-23.87,-2.50,-0.5,7.74,89.12,8.7,2.56,1,0.001
2022-02-20 14:00,-22.43,-2.50,-0.03,7.66,82.02,8.42,2.27,1,0.001
2022-02-20 15:00,-26.56,-2.50,0.03,7.53,75.84,8.37,2.62,1,0.001
2022-02-20 16:00,-25.07,-2.50,-0.9,7.57,75.02,8.65,3.44,1,0.001
2022-02-20 17:00,-29.38,-2.50,0.18,7.39,83.56,9.33,2.09,1,0.001
2022-02-20 18:00,-28.36,-2.50,-0.46,7.73,78.83,8.49,6.59,1,0.001
2022-02-20 19:00,-23.87,-2.50,-1.02,7.55,84.93,9.27,6.82,1,0.001
2022-02-20 20:00,-22.27,-2.50,-0.19,7.35,80.63,8.87,1.98,1,0.001
2022-02-20 21:00,-21.72,-2.50,-0.73,7.67,78.45,8.8,3.26,1,0.001
2022-02-20 22:00,-24.94,-2.50,-0.7,7.34,82.96,8.92,3.69,1,0.001
2022-02-20 23:00,-23.53,-2.50,0.05,7.54,77.86,8.32,3.31,1,0.001
2022-02-21 00:00,-26.82,-2.50,-0.51,7.56,78.86,8.62,3.07,1,0.001
2022-02-21 01:00,-23.24,-2.50,-0.74,7.86,80.02,8.29,4.16,1,0.001
2022-02-21 02:00,-24.54,-2.50,-0.39,7.67,82.8,8.09,5.17,1,0.001
2022-02-21 03:00,-22.33,-2.50,-0.11,7.7,78.44,8.91,2.95,1,0.001
2022-02-21 04:00,-23.45,-2.50,0.86,7.53,79.29,8.2,5.27,1,0.001
2022-02-21 05:00,-25.22,-2.50,0.33,7.74,84.54,9.09,4.99,1,0.001
2022-02-21 06:00,-25.17,-2.50,-1.42,7.58,81.2,8.66,2.62,1,0.001
2022-02-21 07:00,-25.3,-2.50,0.01,7.52,78.04,7.75,3.64,1,0.001
2022-02-21 08:00,-20.75,-2.50,-0.5,7.8,86.95,8.47,2.85,1,0.001
2022-02-21 09:00,-24.89,-2.50,-1.57,7.49,84.32,8.43,3.68,1,0.001
2022-02-21 10:00,-23.33,-2.50,-0.7,7.63,81,8.71,4.45,1,0.001
2022-02-21 11:00,-27.44,-2.50,-0.77,7.69,82.35,7.91,5.38,1,0.001
2022-02-21 12:00,-25.61,-2.50,-0.49,7.64,76.14,8.32,3.54,1,0.001
2022-02-21 13:00,-23.46,-2.50,-0.69,7.78,77.1,8.8,5.53,1,0.001
2022-02-21 14:00,-23.65,-2.50,-0.73,7.64,74.86,7.78,2.8,1,0.001
2022-02-21 15:00,-23.6,-2.50,-0.29,7.46,79.48,7.65,2.06,1,0.001
2022-02-21 16:00,-24.59,-2.50,-0.12,7.6,82,9.58,4.1,1,0.001
2022-02-21 17:00,-22.25,-2.50,-0.44,7.45,81.31,8.13,3.77,1,0.001
2022-02-21 18:00,-28.07,-2.50,-1.2,7.65,80.18,8.82,4.21,1,0.001
2022-02-21 19:00,-23.78,-2.50,-0.72,7.56,83.96,9.46,3.19,1,0.001
2022-02-21 20:00,-26.26,-2.50,-0.56,7.55,77.74,9.18,4.39,1,0.001
2022-02-21 21:00,-24.92,-2.50,-1.38,7.51,83.39,8.82,4.72,1,0.001
2022-02-21 22:00,-24.81,-2.50,-0.51,7.61,83.76,8.72,5.53,1,0.001
2022-02-21 23:00,-27.7,-2.50,-0.67,7.55,78.05,8.69,3.78,1,0.001
2022-02-22 00:00,-22.74,-2.50,-0.76,7.6,89.46,8.77,2.83,1,0.001
2022-02-22 01:00,-25.18,-2.50,-0.73,7.61,85.89,9.16,4.64,1,0.001
2022-02-22 02:00,-27.66,-2.50,-0.13,7.69,81.19,8.4,6.82,1,0.001
2022-02-22 03:00,-25.07,-2.50,-1.04,7.72,80.07,8.6,4.89,1,0.001
2022-02-22 04:00,-22.52,-2.50,-1.05,7.68,78.31,8.66,7.1,1,0.00123
2022-02-22 05:00,-25.74,-2.50,-0.39,7.74,77.21,7.96,2.97,1,0.001
2022-02-22 06:00,-26.7,-2.50,-0.72,7.69,79.58,8.51,4.49,1,0.001
2022-02-22 07:00,-25.2,-2.50,-0.73,7.37,81.2,8.16,4.9,1,0.001
2022-02-22 08:00,-24.08,-2.50,-0.15,7.57,77.94,7.81,4.71,1,0.001
2022-02-22 09:00,-20.9,-2.50,-1.07,7.7,77.38,8.46,4.4,1,0.001
2022-02-22 10:00,-25.48,-2.50,-0.71,7.5,82.94,8.36,0,1,0.001
2022-02-22 11:00,-25.06,-2.50,-0.04,7.64,77.75,8.81,3.04,1,0.001
2022-02-22 12:00,-22.47,-2.50,-0.35,7.6,78.85,8.83,2.53,1,0.001
2022-02-22 13:00,-24.29,-2.50,-1.01,7.48,82.25,8.51,7,1,0.001
2022-02-22 14:00,-22.6,-2.50,0.14,7.82,83.39,8.3,4.15,1,0.001
2022-02-22 15:00,-23.45,-2.50,-0.49,7.67,80.79,7.4,3.86,1,0.001
2022-02-22 16:00,-26.88,-2.50,-0.63,7.6,85.11,8.06,5.33,1,0.001
2022-02-22 17:00,-26.52,-2.50,-0.61,7.58,78.81,8.49,6.55,1,0.001
2022-02-22 18:00,-25.88,-2.50,-0.83,7.55,80.31,7.78,3.51,1,0.001
2022-02-22 19:00,-25.85,-2.50,-0.54,7.58,75,8.88,3.23,1,0.001
2022-02-22 20:00,-24.82,-2.50,-0.37,7.61,82.63,8.97,2.78,1,0.001
2022-02-22 21:00,-22.99,-2.50,-0.1,7.66,79.5,8.34,1.88,1,0.00115
2022-02-22 22:00,-23.41,-2.50,-0.41,7.66,76.27,8.16,7.07,1,0.001
2022-02-22 23:00,-20.87,-2.50,-0.37,7.7,79.82,8.13,5.92,1,0.001
2022-02-23 00:00,-26.14,-2.50,-0.23,7.3,85.45,9.12,2.85,1,0.001
2022-02-23 01:00,-26.86,-2.50,-1.06,7.66,79.72,7.93,4.62,1,0.001
2022-02-23 02:00,-26.59,-2.50,-0.68,7.71,73.43,9.37,5.55,1,0.001
2022-02-23 03:00,-26.52,-2.50,-0.1,7.42,76.23,8.75,5.21,1,0.001
2022-02-23 04:00,-24.14,-2.50,0,7.63,85.73,8.36,5.42,1,0.001
2022-02-23 05:00,-26.27,-2.50,-0.66,7.53,81.66,8.23,3.58,1,0.001
2022-02-23 06:00,-22.81,-2.50,-0.93,7.72,77.95,9.12,2.52,1,0.001
2022-02-23 07:00,-25.08,-2.50,-0.93,7.65,78.82,7.61,2.06,1,0.001
2022-02-23 08:00,-26.08,-2.50,-0.51,7.62,78.43,7.71,3.66,1,0.001
2022-02-23 09:00,-20.18,-2.50,-1.24,7.62,79.7,8.46,4.05,1,0.001
2022-02-23 10:00,-29.29,-2.50,-1.04,7.58,82.77,8.84,6.5,1,0.001
2022-02-23 11:00,-24.01,-2.50,-0.12,7.65,78.24,8.87,4.28,1,0.001
2022-02-23 12:00,-20.63,-2.50,-1.17,7.67,78.21,8.27,5.7,1,0.001
2022-02-23 13:00,-28.21,-2.50,0.05,7.45,79.62,8.97,5.62,1,0.001
2022-02-23 14:00,-27.23,-2.50,-0.72,7.47,85.92,8.95,4.69,1,0.001
2022-02-23 15:00,-26.55,-2.50,-0.91,7.81,79.96,7.89,4.37,1,0.001
2022-02-23 16:00,-21.43,-2.50,-0.94,7.49,83.86,8.2,4.46,1,0.001
2022-02-23 17:00,-28.56,-2.50,-1.56,7.66,82.31,9.06,2.52,1,0.001
2022-02-23 18:00,-26.09,-2.50,-0.04,7.61,86.12,8.15,2.86,1,0.001
2022-02-23 19:00,-22.26,-2.50,-1.7,7.63,80.21,7.83,2.83,1,0.001
2022-02-23 20:00,-27.04,-2.50,-0.56,7.54,82.29,8.98,2.89,1,0.001
2022-02-23 21:00,-25.24,-2.50,-0.68,7.58,82.48,8.55,1.87,1,0.001
2022-02-23 22:00,-22.71,-2.50,-1.07,7.43,80.6,8.21,1.85,1,0.001
2022-02-23 23:00,-24.2,-2.50,-0.88,7.67,79.62,8.55,5.98,1,0.001
2022-02-24 00:00,-27.49,-2.50,-0.96,7.67,76,8.75,2.77,1,0.001
2022-02-24 01:00,-26.54,-2.50,-0.37,7.69,81.43,8.48,5.83,1,0.001
2022-02-24 02:00,-22.7,-2.50,-0.96,7.54,79.84,7.44,6.9,1,0.001
2022-02-24 03:00,-27.36,-2.50,0,7.64,81.97,8.99,8.3,1,0.001
2022-02-24 04:00,-27.61,-2.50,-0.92,7.71,75.98,8.52,5.61,1,0.001
2022-02-24 05:00,-25.02,-2.50,-0.85,7.41,78.39,9.29,5.35,1,0.001
2022-02-24 06:00,-27.7,-2.50,-1,7.59,79.89,7.58,5.54,1,0.001
2022-02-24 07:00,-23.63,-2.50,-0.26,7.66,80.82,7.41,3.57,1,0.001
2022-02-24 08:00,-28.21,-2.50,-0.92,7.66,83.73,8.52,7.64,1,0.00151
2022-02-24 09:00,-27.96,-2.50,-0.6,7.46,76.98,7.75,3.53,1,0.001
2022-02-24 10:00,-25.09,-2.50,-0.94,7.68,82.76,7.81,4.11,1,0.001
2022-02-24 11:00,-25.64,-2.50,-1.24,7.78,82.09,7.36,6.22,1,0.001
2022-02-24 12:00,-26.37,-2.50,-0.13,7.68,82.03,9.17,4.39,1,0.001
2022-02-24 13:00,-26.56,-2.50,-0.24,7.49,78.35,8.4,5.18,1,0.001
2022-02-24 14:00,-22.83,-2.50,-0.55,7.64,79.42,7.93,4.24,1,0.001
2022-02-24 15:00,-27.61,-2.50,-1.32,7.59,86.04,8.81,4.84,1,0.001
2022-02-24 16:00,-24.56,-2.50,-0.24,7.59,78.11,8.87,1.93,1,0.001
2022-02-24 17:00,-25.87,-2.50,-0.25,7.62,77.1,8.01,3.26,1,0.001
2022-02-24 18:00,-25.12,-2.50,-1.5,7.55,81.62,8.51,3.41,1,0.001
2022-02-24 19:00,-23.28,-2.50,-0.54,7.77,81.43,8.79,4.6,1,0.001
2022-02-24 20:00,-27.02,-2.50,-0.13,7.62,78.47,8.53,4.85,1,0.001
2022-02-24 21:00,-22.2,-2.50,-0.42,7.63,81.36,8.98,6.21,1,0.001
2022-02-24 22:00,-21.39,-2.50,-0.76,7.54,83.43,8.01,4.62,1,0.001
2022-02-24 23:00,-27.64,-2.50,-0.74,7.86,76.69,9.15,5.34,1,0.001
2022-02-25 00:00,-25.08,-2.50,-0.35,7.63,80.94,8.99,1.36,1,0.001
2022-02-25 01:00,-24.89,-2.50,-0.75,7.56,79.8,7.93,3.97,1,0.001
2022-02-25 02:00,-23.88,-2.50,-1.13,7.54,84.49,8.36,3.25,1,0.001
2022-02-25 03:00,-24.24,-2.50,-0.67,7.38,80.07,8.57,3.37,1,0.001
2022-02-25 04:00,-23.67,-2.50,-1.36,7.53,83.02,8.53,2.19,1,0.001
2022-02-25 05:00,-24.77,-2.50,-0.34,7.54,78.61,8.15,3.35,1,0.001
2022-02-25 06:00,-25.44,-2.50,-1.26,7.6,77.26,8.64,5.12,1,0.001
2022-02-25 07:00,-24.85,-2.50,-0.99,7.5,79.17,8.23,4.18,1,0.001
2022-02-25 08:00,-26.39,-2.50,-0.56,7.68,82.32,8.98,6.3,1,0.001
2022-02-25 09:00,-24.98,-2.50,-1.97,7.68,80.36,8.05,6.91,1,0.001
2022-02-25 10:00,-26.01,-2.50,-0.94,7.63,83.9,9.05,3.99,1,0.001
2022-02-25 11:00,-23.93,-2.50,-1.88,7.61,81.33,8.49,2.75,1,0.001
2022-02-25 12:00,-25.75,-2.50,-0.9,7.64,76.42,8.82,4.06,1,0.001
2022-02-25 13:00,-25.34,-2.50,-0.55,7.51,73.96,8.92,6.71,1,0.0012
2022-02-25 14:00,-24.88,-2.50,-0.46,7.79,80.27,7.8,2.87,1,0.001
2022-02-25 15:00,-27.56,-2.50,-0.8,7.52,73.66,8.34,0.46,1,0.001
2022-02-25 16:00,-23.34,-2.50,-0.85,7.66,79.18,8.33,2.47,1,0.001
2022-02-25 17:00,-27.41,-2.50,-1.35,7.62,76.43,8.45,3.49,1,0.001
2022-02-25 18:00,-25.05,-2.50,-0.83,7.69,76.01,8.42,5.58,1,0.001
2022-02-25 19:00,-27.99,-2.50,-0.62,7.67,81.84,8.74,4.6,1,0.001
2022-02-25 20:00,-21.25,-2.50,-0.9,7.72,77.35,9.09,2.98,1,0.001
2022-02-25 21:00,-26.53,-2.50,-0.56,7.65,84.63,8.28,5.81,1,0.00115
2022-02-25 22:00,-24.15,-2.50,-0.8,7.75,77.55,7.67,2.69,1,0.001
2022-02-25 23:00,-22.96,-2.50,-1.45,7.67,81.91,8.37,5.92,1,0.001
2022-02-26 00:00,-27.09,-2.50,-0.53,7.56,86.32,8.1,3.89,1,0.001
2022-02-26 01:00,-28.43,-2.50,-0.86,7.65,78.83,7.87,4.88,1,0.001
2022-02-26 02:00,-22.22,-2.50,-0.95,7.64,74.48,7.97,4.62,1,0.001
2022-02-26 03:00,-21.96,-2.50,-1.12,7.67,83.28,8.52,3.21,1,0.001
2022-02-26 04:00,-24.34,-2.50,-1.67,7.62,83.17,8.64,2.48,1,0.001
2022-02-26 05:00,-29.57,-2.50,-1.13,7.64,78.24,8.69,2.52,1,0.001
2022-02-26 06:00,-24.28,-2.50,-0.89,7.65,81.68,7.91,2.28,1,0.001
2022-02-26 07:00,-24.66,-2.50,-1.28,7.58,77.07,8.52,3.48,1,0.001
2022-02-26 08:00,-22.64,-2.50,-1.53,7.65,79.69,7.82,6.24,1,0.001
2022-02-26 09:00,-27.78,-2.50,-0.39,7.59,79.75,8.49,3.03,1,0.00144
2022-02-26 10:00,-27.06,-2.50,-1.48,7.53,74.83,8.43,6.06,1,0.001
2022-02-26 11:00,-25.39,-2.50,-1.3,7.57,80.08,8.9,4.48,1,0.001
2022-02-26 12:00,-28.39,-2.50,-0.99,7.63,81,8.04,2.26,1,0.001
2022-02-26 13:00,-24.84,-2.50,-0.82,7.76,80.96,9.02,1.98,1,0.001
2022-02-26 14:00,-23.37,-2.50,-0.33,7.57,78.12,7.99,3.82,1,0.001
2022-02-26 15:00,-22.45,-2.50,-0.64,7.72,83.87,8.66,2.88,1,0.001
2022-02-26 16:00,-30.34,-2.50,-1.07,7.54,75.62,8.82,2.24,1,0.001
2022-02-26 17:00,-29.04,-2.50,-0.57,7.58,79.1,8.28,4.9,1,0.001
2022-02-26 18:00,-27.69,-2.50,-0.92,7.49,80.89,8.9,5.99,1,0.001
2022-02-26 19:00,-24.88,-2.50,-0.31,7.53,83.64,7.78,2.4,1,0.001
2022-02-26 20:00,-26.86,-2.50,-1.21,7.69,75.58,8.43,5.16,1,0.001
2022-02-26 21:00,-24.77,-2.50,-0.56,7.42,83.35,9.05,2.54,1,0.001
2022-02-26 22:00,-23.53,-2.50,-1.75,7.6,83.31,8.49,3.57,1,0.001
2022-02-26 23:00,-26.63,-2.50,-0.6,7.48,80.78,8.79,4.28,1,0.001
2022-02-27 00:00,-25.58,-2.50,-0.65,7.62,78.74,8.72,4.67,1,0.001
2022-02-27 01:00,-27.36,-2.50,-1.35,7.47,79.79,9.04,4.97,1,0.001
2022-02-27 02:00,-24.45,-2.50,-0.72,7.47,78.33,6.79,3.77,1,0.001
2022-02-27 03:00,-25.66,-2.50,-1.75,7.63,81.78,7.97,5.11,1,0.001
2022-02-27 04:00,-28.56,-2.50,-0.99,7.6,79.88,9.4,4.77,1,0.001
